3.141592653589923,10000000,2,0.09536637
3.141592653589828,10000000,7,0.03642006
3.141592653589811,10000000,12,0.02156449
3.141592653589797,10000000,17,0.01547264
3.141592653589798,10000000,22,0.04994317
3.141592653589795,10000000,27,0.18419395
3.141592653589802,10000000,32,0.06294574
3.141592653589790,10000000,37,0.20447460
3.141592653589792,10000000,42,0.01053378
